title,company,salary,experience,location,skills,url,source,scraped_at,job_date_str
Senior Nodejs Developer (Từ 5 Năm Kinh Nghiệm),CÔNG TY CỔ PHẦN LYNKID,Thoả thuận,,Hà Nội,"5 năm kinh nghiệm chuyên môn, Backend Developer, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm sức khỏe, Thưởng tháng 13, Bảo hiểm xã hội, Du lịch hàng năm, Team building, Phụ cấp: Ăn trưa",https://www.topcv.vn/viec-lam/senior-nodejs-developer-tu-5-nam-kinh-nghiem/2197747.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-11
"NodeJS Engineer (React,Angular)",Công ty cổ phần Công nghệ Haravan,Thoả thuận,,Hồ Chí Minh (mới),"1 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/nodejs-engineer-react-angular/1718573.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-16
Lập Trình Viên Frontend (Vue/Angular/React),Công ty TNHH Digital Innovation,Tới 30 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Frontend Developer, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-vue-angular-react/2197728.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-11
ReactJS Developer,Công ty Cổ phần Voyager,Thoả thuận,,Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Frontend Developer, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/reactjs-developer/2204150.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-16
Lập Trình Viên Phần Mềm/App,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐIỆN TỬ SALEMALL,10 - 15 triệu,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-phan-mem-app/2042023.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683116,topcv,2026-06-17 15:03:52,2026-06-12
"Fullstack Developer (Java, SpringBoot, JavaScript)",Công Ty TNHH LG CNS VIỆT NAM,Thoả thuận,,Hà Nội,"5 năm kinh nghiệm chuyên môn, Fullstack Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/fullstack-developer-java-springboot-javascript/2139018.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:16,2026-06-03
Lập Trình Viên Java,Công ty TNHH NEWEZ Việt Nam,15 - 25 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Thương mại điện tử, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm full lương, Thưởng tháng 13, Team building, Du lịch hàng năm",https://www.topcv.vn/viec-lam/lap-trinh-vien-java/2201505.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:16,2026-06-15
Junior .Net/C# (Từ 1 Năm Kinh Nghiệm),CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,13 - 18 triệu,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, IT - Phần cứng và máy tính, An ninh mạng, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/junior-net-c-tu-1-nam-kinh-nghiem/2104374.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:16,2026-06-10
"Fresher Mobile Developer (Flutter/Dart, Offer 9-15M/Tháng)",CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,9 - 15 triệu,,Hà Nội,"Dưới 1 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/fresher-mobile-developer-flutter-dart-offer-9-15m-thang/2104501.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:16,2026-06-10
"Lập Trình Viên Fullstack (Java Spring Boot,ReactJS)","Pro
FPT IS",Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/brand/fptis/tuyen-dung/lap-trinh-vien-fullstack-java-spring-boot-reactjs-j2193348.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:16,2026-06-10
Lập Trình IOS,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,25 - 40 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Viễn thông, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/lap-trinh-ios/1831112.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:16,2026-06-10
Mobile Developer (React Native),Công ty TNHH Jits Innovation Labs,Thoả thuận,,Hà Nội,"Dưới 1 năm kinh nghiệm chuyên môn, Mobile Developer, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Phụ cấp: Xăng xe, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/mobile-developer-react-native/2197859.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:16,2026-06-11
Python Backend Developer (Thu Nhập Hấp Dẫn),CÔNG TY CỔ PHẦN ĐẦU TƯ GLOBALTECH,Thoả thuận,,Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Công nghệ kỹ thuật, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Khám sức khỏe định kỳ, Team building, Du lịch hàng năm, Phụ cấp thâm niên, Thưởng hiệu quả làm việc, Phụ cấp: Ăn trưa, Xăng xe, Thiết bị: Điện thoại, Máy tính",https://www.topcv.vn/viec-lam/python-backend-developer-thu-nhap-hap-dan/2203083.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-16
Lập Trình Viên Java / Java Developer,Bệnh Viện Đa Khoa Quốc Tế Thu Cúc – Chi Nhánh Công Ty Cổ Phần Y Khoa Thu Cúc,Thoả thuận,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Y tế / Dược phẩm, Giáo dục / Đào tạo, Cao Đẳng trở lên, Bảo hiểm sức khỏe, Khám sức khỏe định kỳ, Team building, Thưởng tháng 13, Du lịch hàng năm, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/lap-trinh-vien-java-java-developer/2201211.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-15
Fullstack Developer (Middle),CÔNG TY CỔ PHẦN CÔNG NGHỆ TRÍ TUỆ NHÂN TẠO VBEE AITALK,Từ 23 triệu,,Hà Nội,"4 năm kinh nghiệm chuyên môn, Fullstack Developer, Đại Học trở lên",https://www.topcv.vn/viec-lam/fullstack-developer-middle/2195800.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-10
Senior .NET Developer (Web & Mobile),Công ty TNHH Dịch Vụ Sửa Chữa Điện Thoại Vui,"900 - 1,700 USD",,Hồ Chí Minh (mới),"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Thương mại điện tử, Bán lẻ - Hàng tiêu dùng - FMCG, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/senior-net-developer-web-mobile/1590148.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-16
"[Junior, Senior] BackEnd Engineer (Java, Go) - Khối Công Nghệ Thông Tin (2025TD1785)","Pro
NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK",Thoả thuận,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Ngân hàng, Tài chính, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/junior-senior-backend-engineer-java-go-khoi-cong-nghe-thong-tin-2025td1785-j2202272.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-15
.NET Developer,CÔNG TY TNHH GIẢI PHÁP ECR VIỆT NAM,Tới 20 triệu,,Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Thương mại điện tử, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Khám sức khỏe định kỳ, Team building, Du lịch hàng năm, Thưởng tháng 13",https://www.topcv.vn/viec-lam/net-developer/1155998.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-15
"Middle PHP Backend Developer (Ít Nhất 2 Năm Kinh Nghiệm,MySQL,Backend)",CÔNG TY TNHH LAMPART,Thoả thuận,,Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Trung cấp trở lên, Bảo hiểm xã hội, Bảo hiểm full lương, Khám sức khỏe định kỳ, Team building, Du lịch hàng năm, Phụ cấp thâm niên, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/middle-php-backend-developer-it-nhat-2-nam-kinh-nghiem-mysql-backend/2204309.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-16
Android Developer (Mobile App IAA&IAP),CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ ZENTRIXA,Tới 25 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Game, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/android-developer-mobile-app-iaaiap/2197784.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-11
Middle Java Backend Developer,CÔNG TY TNHH CÔNG NGHỆ LAZYCY,Thoả thuận,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/middle-java-backend-developer/2203707.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-16
"Middle Python Developer (MongoDB, English)",Alpaca Solutions,Thoả thuận,,Hồ Chí Minh (mới),"3 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội",https://www.topcv.vn/viec-lam/middle-python-developer-mongodb-english/2204084.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-16
Middle NodeJS Developer,CÔNG TY TNHH KIT SYSTEM SOLUTIONS VIỆT NAM,Thoả thuận,,Hồ Chí Minh (mới),"2 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Tiếng Anh Đọc hiểu, Đại Học trở lên",https://www.topcv.vn/viec-lam/middle-nodejs-developer/2027696.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-17
Mobile Developer,Công ty Cổ phần Ứng dụng Phần mềm Mobio Việt Nam,20 - 30 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Đại Học trở lên",https://www.topcv.vn/viec-lam/mobile-developer/2196607.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-10
Lập Trình Viên Golang (Golang Developer) - Từ 5 Năm Kinh Nghiệm - Tại Hồ Chí Minh,CÔNG TY CP HD ONE HEALTH,Thoả thuận,,Hồ Chí Minh (mới),"5 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Tiếng Anh Đọc hiểu, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vien-golang-golang-developer-tu-5-nam-kinh-nghiem-tai-ho-chi-minh/2203578.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-16
Full-Stack Developer (Automation Tools),CÔNG TY CỔ PHẦN IKAME GLOBAL,Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Game, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/full-stack-developer-automation-tools/2063535.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:17,2026-06-10
Nhân Viên Lập Trình Mobile,CÔNG TY CỔ PHẦN CÔNG NGHỆ VCS VIỆT NAM,14 - 18 triệu,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Đại Học trở lên, Nam",https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-mobile/1017119.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-10
Fresher C/C++ Developer,"Pro
FPT Software",6 - 8 triệu,,Hà Nội,"Không yêu cầu kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Cơ khí / Tự động hóa, Công nghệ kỹ thuật, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/brand/fptsoftwareacademy/tuyen-dung/fresher-c-c-developer-j1247718.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-10
Fullstack Developer (Middle),CÔNG TY TNHH DỊCH VỤ SECOM,Thoả thuận,,Hồ Chí Minh (mới),"3 năm kinh nghiệm chuyên môn, Fullstack Developer, Thương mại điện tử, Đại Học trở lên",https://www.topcv.vn/viec-lam/fullstack-developer-middle/1688068.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
Mobile Developer (React Native/ Flutter),Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Thoả thuận,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Chính phủ/Dịch vụ công, Nghỉ thứ 7, Tiếng Anh Đọc hiểu, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Thưởng tháng 13, Team building, Du lịch hàng năm, Phụ cấp thâm niên",https://www.topcv.vn/viec-lam/mobile-developer-react-native-flutter/2198702.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-15
Backend Java - Onsite Bank - Cần Onboard Sớm - Làm Việc Tại Hà Nội,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Thoả thuận,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Ngân hàng, Tuổi 24 - 35, Đại Học trở lên, Bảo hiểm xã hội, Thưởng tháng 13, Team building, Du lịch hàng năm, Bảo hiểm sức khỏe, Khám sức khỏe định kỳ, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/backend-java-onsite-bank-can-onboard-som-lam-viec-tai-ha-noi/2158432.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-05-18
Java Developer_2+ YOE,"Pro
Woori Bank Vietnam",Thoả thuận,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/java-developer-2-yoe/2205047.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-17
Junior Fullstack Dev (AI Systems Integration),CÔNG TY TNHH ISB VIỆT NAM,10 - 20 triệu,,Hồ Chí Minh (mới),"1 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Nghỉ thứ 7, Tiếng Anh TOEIC 700, Tiếng Anh IELTS 5.5, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/junior-fullstack-dev-ai-systems-integration/2183396.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-03
"Lập Trình Viên (C#, Winform)",CÔNG TY CỔ PHẦN RTC TECHNOLOGY VIỆT NAM,12 - 20 triệu,,Hà Nội,"Dưới 1 năm kinh nghiệm chuyên môn, Software Engineer, Đại Học trở lên, Bảo hiểm xã hội, Bảo hiểm sức khỏe, Bảo hiểm sức khỏe ngưởi thân, Khám sức khỏe định kỳ, Team building, Du lịch hàng năm, Thưởng tháng 13, Thưởng hiệu quả làm việc, Phụ cấp: Ăn trưa, Thiết bị: Điện thoại, Máy tính",https://www.topcv.vn/viec-lam/lap-trinh-vien-c-winform/2203325.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
Android Developer (Mobile App),CÔNG TY CỔ PHẦN IKAME GLOBAL,Tới 40 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Mobile Developer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/android-developer-mobile-app/2149771.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-10
Agentic Engineer (Python/Go/C/C++ Backend & AI Agents) - Khối Công Nghệ Thông Tin (2026TD450887),"Pro
NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK",Thoả thuận,,Hà Nội,"1 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Ngân hàng, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/brand/nganhangthuongmaicophanquandoi/tuyen-dung/agentic-engineer-python-go-c-c-backend-ai-agents-khoi-cong-nghe-thong-tin-2026td450887-j2204091.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
Fullstack Developer (Mảng Giáo Dục),"Pro
FPT IS",Thoả thuận,,Hà Nội,"2 năm kinh nghiệm chuyên môn, Fullstack Developer, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/brand/fptis/tuyen-dung/fullstack-developer-mang-giao-duc-j2005911.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
Nhân Viên Phát Triển Phần Mềm (.Net 8),Công ty Cổ phần Công Nghệ Vũ Thảo,12 - 16 triệu,,Hồ Chí Minh (mới),"1 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Nghỉ thứ 7, Tuổi 25 - 30, Cao Đẳng trở lên, Nam",https://www.topcv.vn/viec-lam/nhan-vien-phat-trien-phan-mem-net-8/1958670.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-17
Lập Trình VB.NET - Phát Triển Hệ Thống Kinh Doanh - Đi Nhật Miễn Phí,CTY TNHH R TECHNO VIỆT NAM,59.6 - 72.5 triệu,,Nhật Bản,"2 năm kinh nghiệm chuyên môn, Fullstack Developer, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/lap-trinh-vb-net-phat-trien-he-thong-kinh-doanh-di-nhat-mien-phi/2189149.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-10
Lập Trình Viên .Net / C# Middle (Từ 3-5 Năm Kinh Nghiệm),CÔNG TY CỔ PHẦN COWATECH,18 - 26 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên, Nam, Bảo hiểm xã hội, Du lịch hàng năm, Thưởng tháng 13, Bảo hiểm sức khỏe, Thưởng hiệu quả làm việc, Team building, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/lap-trinh-vien-net-c-middle-tu-3-5-nam-kinh-nghiem/2152062.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-05-27
MES Developer (Java/Python/Mạnh SQL Server),CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,15 - 28 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/mes-developer-java-python-manh-sql-server/2203782.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-17
Java Developer (Leader),CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,30 - 45 triệu,,Hồ Chí Minh (mới),"4 năm kinh nghiệm chuyên môn, Backend Developer, An ninh mạng, IT - Phần cứng và máy tính, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên, Bảo hiểm xã hội, Team building, Du lịch hàng năm, Phụ cấp thâm niên, Thưởng tháng 13, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/java-developer-leader/2203445.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
HTML Trainee,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN THƯƠNG MẠI & DỊCH VỤ FASTCODING VIỆT NAM,8 - 10 triệu,,Đà Nẵng (mới),"Không yêu cầu kinh nghiệm chuyên môn, Frontend Developer, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/html-trainee/1556572.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
React Native Developer (Leader),CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,30 - 41 triệu,,Hồ Chí Minh (mới),"4 năm kinh nghiệm chuyên môn, Mobile Developer, An ninh mạng, IT - Phần cứng và máy tính, IT - Phần mềm, Nghỉ thứ 7, Cao Đẳng trở lên, Bảo hiểm xã hội, Khám sức khỏe định kỳ, Team building, Phụ cấp thâm niên, Du lịch hàng năm, Thưởng tháng 13, Thiết bị: Máy tính",https://www.topcv.vn/viec-lam/react-native-developer-leader/2203435.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
Odoo Dev/Lead (ERP),Viettel Software,20 - 40 triệu,,Hà Nội,"3 năm kinh nghiệm chuyên môn, Software Engineer, IT - Phần mềm, Nghỉ thứ 7, Đại Học trở lên",https://www.topcv.vn/viec-lam/odoo-dev-lead-erp/2201834.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
Trưởng Nhóm Backend Developer (Banking),Công ty Cổ phần Công nghệ Alphaway,30 - 42 triệu,,Hồ Chí Minh (mới),"4 năm kinh nghiệm chuyên môn, Backend Developer, IT - Phần mềm, Ngân hàng, Tài chính, Nghỉ thứ 7, Cao Đẳng trở lên",https://www.topcv.vn/viec-lam/truong-nhom-backend-developer-banking/2202933.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mjc9wso8wxOjzRs12Yd9hHBNhfIDgY5E35YHT7UZ_1781683147,topcv,2026-06-17 15:04:18,2026-06-16
